217.212	-1.53649	
217.214	-1.63573	
217.216	-1.73456	
217.218	-1.833	
217.22	-1.93104	
217.222	-2.02868	
217.224	-2.12592	
217.226	-2.22278	
217.228	-2.31924	
217.23	-2.41531	
217.232	-2.51099	
217.234	-2.60629	
217.236	-2.7012	
217.238	-2.79573	
217.24	-2.88987	
217.242	-2.98364	
217.244	-3.07702	
217.246	-3.17003	
217.248	-3.26266	
217.25	-3.35492	
217.252	-3.44681	
217.254	-3.53832	
217.256	-3.62946	
217.257	-3.72024	
217.259	-3.81065	
217.261	-3.90069	
217.263	-3.99037	
217.265	-4.07969	
217.267	-4.16865	
217.269	-4.25724	
217.271	-4.34548	
217.273	-4.43336	
217.275	-4.52089	
217.277	-4.60806	
217.279	-4.69488	
217.281	-4.78135	
217.283	-4.86748	
217.285	-4.95325	
217.287	-5.03867	
217.289	-5.12376	
217.291	-5.20849	
217.293	-5.29289	
217.295	-5.37694	
217.296	-5.46066	
217.298	-5.54403	
217.3	-5.62707	
217.302	-5.70978	
217.304	-5.79215	
217.306	-5.87418	
217.308	-5.95589	
217.31	-6.03727	
217.312	-6.11831	
217.314	-6.19903	
217.316	-6.27943	
217.318	-6.3595	
217.32	-6.43924	
217.322	-6.51867	
217.324	-6.59777	
217.326	-6.67655	
217.328	-6.75502	
217.33	-6.83317	
217.332	-6.911	
217.334	-6.98852	
217.336	-7.06572	
217.338	-7.14262	
217.34	-7.2192	
217.342	-7.29547	
217.344	-7.37144	
217.346	-7.4471	
217.348	-7.52245	
217.35	-7.5975	
217.352	-7.67225	
217.354	-7.7467	
217.356	-7.82084	
217.358	-7.89469	
217.36	-7.96823	
217.362	-8.04148	
217.364	-8.11444	
217.366	-8.1871	
217.368	-8.25946	
217.37	-8.33154	
217.372	-8.40332	
217.374	-8.47482	
217.376	-8.54602	
217.378	-8.61694	
217.38	-8.68757	
217.382	-8.75792	
217.384	-8.82799	
217.386	-8.89777	
217.388	-8.96726	
217.39	-9.03648	
217.392	-9.10542	
217.394	-9.17408	
217.396	-9.24247	
217.398	-9.31058	
217.4	-9.37841	
217.402	-9.44597	
217.404	-9.51326	
217.406	-9.58027	
217.408	-9.64702	
217.41	-9.7135	
217.412	-9.77971	
217.414	-9.84565	
217.416	-9.91132	
217.419	-9.97673	
217.421	-10.0419	
217.423	-10.1068	
217.425	-10.1714	
217.427	-10.2357	
217.429	-10.2999	
217.431	-10.3637	
217.433	-10.4273	
217.435	-10.4906	
217.437	-10.5537	
217.439	-10.6165	
217.442	-10.6791	
217.444	-10.7414	
217.446	-10.8035	
217.448	-10.8653	
217.45	-10.9268	
217.452	-10.9881	
217.454	-11.0492	
217.456	-11.11	
217.458	-11.1706	
217.461	-11.231	
217.463	-11.291	
217.465	-11.3509	
217.467	-11.4105	
217.469	-11.4699	
217.471	-11.529	
217.473	-11.5879	
