-0.833434	-0.125355	-0.00385477	1.57078	-8.53793e-05	-0.120366	
-0.833612	-0.124465	-0.00385539	1.57078	-8.62262e-05	-0.121971	
-0.833788	-0.123578	-0.003856	1.57078	-8.7062e-05	-0.12357	
-0.833962	-0.122695	-0.00385661	1.57078	-8.78869e-05	-0.125163	
-0.834135	-0.121815	-0.00385721	1.57078	-8.87009e-05	-0.12675	
-0.834306	-0.120937	-0.00385781	1.57077	-8.95042e-05	-0.12833	
-0.834475	-0.120063	-0.0038584	1.57077	-9.02968e-05	-0.129905	
-0.834643	-0.119192	-0.00385899	1.57077	-9.10787e-05	-0.131474	
-0.83481	-0.118325	-0.00385957	1.57077	-9.18502e-05	-0.133037	
-0.834975	-0.11746	-0.00386014	1.57077	-9.26113e-05	-0.134593	
-0.835138	-0.116598	-0.00386071	1.57077	-9.3362e-05	-0.136144	
-0.8353	-0.11574	-0.00386128	1.57077	-9.41024e-05	-0.137689	
-0.83546	-0.114884	-0.00386184	1.57077	-9.48327e-05	-0.139228	
-0.835619	-0.114032	-0.0038624	1.57077	-9.55529e-05	-0.140761	
-0.835777	-0.113182	-0.00386295	1.57077	-9.62631e-05	-0.142288	
-0.835933	-0.112336	-0.00386349	1.57077	-9.69634e-05	-0.143809	
-0.836087	-0.111492	-0.00386404	1.57077	-9.76539e-05	-0.145325	
-0.83624	-0.110652	-0.00386457	1.57077	-9.83346e-05	-0.146835	
-0.836392	-0.109815	-0.0038651	1.57077	-9.90056e-05	-0.148338	
-0.836542	-0.108981	-0.00386563	1.57077	-9.9667e-05	-0.149836	
-0.836691	-0.108149	-0.00386615	1.57077	-0.000100319	-0.151329	
-0.836838	-0.107321	-0.00386667	1.57077	-0.000100961	-0.152815	
-0.836984	-0.106496	-0.00386718	1.57077	-0.000101595	-0.154296	
-0.837129	-0.105674	-0.00386769	1.57076	-0.000102218	-0.155771	
-0.837272	-0.104855	-0.00386819	1.57076	-0.000102833	-0.15724	
-0.837414	-0.104038	-0.00386869	1.57076	-0.000103439	-0.158704	
-0.837554	-0.103225	-0.00386919	1.57076	-0.000104035	-0.160162	
-0.837694	-0.102415	-0.00386968	1.57076	-0.000104623	-0.161614	
-0.837832	-0.101608	-0.00387016	1.57076	-0.000105201	-0.163061	
-0.837968	-0.100803	-0.00387064	1.57076	-0.000105771	-0.164502	
-0.838103	-0.100002	-0.00387112	1.57076	-0.000106332	-0.165938	
-0.838237	-0.0992031	-0.00387159	1.57076	-0.000106885	-0.167368	
-0.83837	-0.0984075	-0.00387206	1.57076	-0.000107428	-0.168793	
-0.838502	-0.0976149	-0.00387253	1.57076	-0.000107964	-0.170211	
-0.838632	-0.0968251	-0.00387298	1.57076	-0.00010849	-0.171625	
-0.838761	-0.0960382	-0.00387344	1.57076	-0.000109009	-0.173033	
-0.838888	-0.0952543	-0.00387389	1.57076	-0.000109519	-0.174435	
-0.839015	-0.0944732	-0.00387434	1.57076	-0.000110021	-0.175832	
-0.83914	-0.093695	-0.00387478	1.57076	-0.000110515	-0.177224	
-0.839264	-0.0929197	-0.00387522	1.57075	-0.000111	-0.17861	
-0.839387	-0.0921472	-0.00387565	1.57075	-0.000111478	-0.179991	
-0.839509	-0.0913776	-0.00387608	1.57075	-0.000111948	-0.181366	
-0.839629	-0.0906108	-0.00387651	1.57075	-0.000112409	-0.182736	
-0.839749	-0.0898469	-0.00387693	1.57075	-0.000112863	-0.184101	
-0.839867	-0.0890859	-0.00387735	1.57075	-0.000113309	-0.18546	
-0.839984	-0.0883276	-0.00387776	1.57075	-0.000113748	-0.186814	
-0.8401	-0.0875722	-0.00387817	1.57075	-0.000114179	-0.188163	
-0.840214	-0.0868196	-0.00387858	1.57075	-0.000114602	-0.189507	
-0.840328	-0.0860697	-0.00387898	1.57075	-0.000115018	-0.190845	
-0.840441	-0.0853227	-0.00387938	1.57075	-0.000115426	-0.192178	
-0.840552	-0.0845785	-0.00387978	1.57075	-0.000115827	-0.193506	
-0.840662	-0.083837	-0.00388017	1.57075	-0.000116221	-0.194828	
-0.840772	-0.0830983	-0.00388055	1.57075	-0.000116608	-0.196146	
-0.84088	-0.0823624	-0.00388094	1.57075	-0.000116987	-0.197458	
-0.840987	-0.0816292	-0.00388132	1.57074	-0.000117359	-0.198765	
-0.841093	-0.0808988	-0.00388169	1.57074	-0.000117724	-0.200067	
-0.841198	-0.0801711	-0.00388207	1.57074	-0.000118082	-0.201364	
-0.841302	-0.0794462	-0.00388244	1.57074	-0.000118434	-0.202655	
-0.841405	-0.078724	-0.0038828	1.57074	-0.000118778	-0.203942	
-0.841506	-0.0780045	-0.00388316	1.57074	-0.000119115	-0.205224	
-0.841607	-0.0772877	-0.00388352	1.57074	-0.000119446	-0.2065	
-0.841707	-0.0765736	-0.00388387	1.57074	-0.00011977	-0.207772	
-0.841806	-0.0758622	-0.00388423	1.57074	-0.000120088	-0.209038	
-0.841904	-0.0751534	-0.00388457	1.57074	-0.000120399	-0.2103	
-0.842001	-0.0744474	-0.00388492	1.57074	-0.000120703	-0.211556	
-0.842097	-0.073744	-0.00388526	1.57074	-0.000121001	-0.212808	
-0.842192	-0.0730433	-0.0038856	1.57074	-0.000121293	-0.214055	
-0.842286	-0.0723452	-0.00388593	1.57074	-0.000121578	-0.215296	
-0.842379	-0.0716498	-0.00388626	1.57073	-0.000121857	-0.216533	
-0.842471	-0.070957	-0.00388659	1.57073	-0.00012213	-0.217765	
-0.842562	-0.0702669	-0.00388691	1.57073	-0.000122396	-0.218992	
-0.842652	-0.0695793	-0.00388723	1.57073	-0.000122656	-0.220215	
-0.842741	-0.0688944	-0.00388755	1.57073	-0.000122911	-0.221432	
-0.84283	-0.0682121	-0.00388787	1.57073	-0.000123159	-0.222645	
-0.842917	-0.0675324	-0.00388818	1.57073	-0.000123402	-0.223853	
-0.843004	-0.0668552	-0.00388848	1.57073	-0.000123638	-0.225056	
-0.84309	-0.0661807	-0.00388879	1.57073	-0.000123869	-0.226254	
-0.843175	-0.0655087	-0.00388909	1.57073	-0.000124093	-0.227448	
-0.843259	-0.0648393	-0.00388939	1.57073	-0.000124312	-0.228636	
-0.843342	-0.0641724	-0.00388968	1.57073	-0.000124526	-0.229821	
-0.843424	-0.0635081	-0.00388998	1.57073	-0.000124734	-0.231	
-0.843505	-0.0628463	-0.00389027	1.57072	-0.000124936	-0.232175	
-0.843586	-0.0621871	-0.00389055	1.57072	-0.000125132	-0.233345	
-0.843666	-0.0615303	-0.00389084	1.57072	-0.000125323	-0.23451	
-0.843745	-0.0608761	-0.00389112	1.57072	-0.000125509	-0.235671	
-0.843823	-0.0602245	-0.00389139	1.57072	-0.000125689	-0.236827	
-0.8439	-0.0595753	-0.00389167	1.57072	-0.000125864	-0.237979	
-0.843976	-0.0589286	-0.00389194	1.57072	-0.000126034	-0.239126	
-0.844052	-0.0582844	-0.00389221	1.57072	-0.000126198	-0.240268	
-0.844127	-0.0576426	-0.00389248	1.57072	-0.000126358	-0.241406	
-0.844201	-0.0570033	-0.00389274	1.57072	-0.000126512	-0.24254	
-0.844274	-0.0563665	-0.003893	1.57072	-0.00012666	-0.243669	
-0.844347	-0.0557322	-0.00389326	1.57072	-0.000126804	-0.244793	
-0.844419	-0.0551003	-0.00389351	1.57072	-0.000126943	-0.245913	
-0.84449	-0.0544708	-0.00389376	1.57072	-0.000127077	-0.247028	
-0.84456	-0.0538437	-0.00389401	1.57071	-0.000127206	-0.248139	
-0.84463	-0.0532191	-0.00389426	1.57071	-0.00012733	-0.249246	
-0.844698	-0.0525969	-0.0038945	1.57071	-0.000127449	-0.250348	
-0.844766	-0.0519771	-0.00389474	1.57071	-0.000127564	-0.251446	
-0.844834	-0.0513597	-0.00389498	1.57071	-0.000127674	-0.252539	
-0.8449	-0.0507447	-0.00389522	1.57071	-0.000127779	-0.253628	
-0.844966	-0.050132	-0.00389545	1.57071	-0.000127879	-0.254713	
-0.845031	-0.0495218	-0.00389568	1.57071	-0.000127975	-0.255793	
-0.845096	-0.0489139	-0.00389591	1.57071	-0.000128066	-0.25687	
-0.84516	-0.0483083	-0.00389613	1.57071	-0.000128153	-0.257941	
-0.845223	-0.0477051	-0.00389636	1.57071	-0.000128235	-0.259009	
-0.845285	-0.0471043	-0.00389658	1.57071	-0.000128313	-0.260072	
-0.845347	-0.0465058	-0.0038968	1.57071	-0.000128386	-0.261131	
-0.845408	-0.0459096	-0.00389701	1.5707	-0.000128455	-0.262186	
-0.845468	-0.0453157	-0.00389722	1.5707	-0.00012852	-0.263236	
-0.845528	-0.0447242	-0.00389743	1.5707	-0.00012858	-0.264282	
-0.845587	-0.0441349	-0.00389764	1.5707	-0.000128637	-0.265325	
-0.845646	-0.0435479	-0.00389785	1.5707	-0.000128689	-0.266362	
-0.845703	-0.0429633	-0.00389805	1.5707	-0.000128737	-0.267396	
-0.845761	-0.0423809	-0.00389825	1.5707	-0.00012878	-0.268426	
-0.845817	-0.0418008	-0.00389845	1.5707	-0.00012882	-0.269451	
-0.845873	-0.0412229	-0.00389865	1.5707	-0.000128856	-0.270473	
-0.845928	-0.0406473	-0.00389884	1.5707	-0.000128887	-0.27149	
-0.845983	-0.0400739	-0.00389903	1.5707	-0.000128915	-0.272503	
-0.846037	-0.0395028	-0.00389922	1.5707	-0.000128939	-0.273513	
-0.846091	-0.038934	-0.00389941	1.5707	-0.000128958	-0.274518	
-0.846144	-0.0383673	-0.00389959	1.5707	-0.000128974	-0.275519	
-0.846196	-0.0378029	-0.00389978	1.57069	-0.000128987	-0.276516	
-0.846248	-0.0372406	-0.00389996	1.57069	-0.000128995	-0.277509	
-0.846299	-0.0366806	-0.00390014	1.57069	-0.000129	-0.278498	
-0.846349	-0.0361228	-0.00390031	1.57069	-0.000129001	-0.279483	
-0.846399	-0.0355672	-0.00390048	1.57069	-0.000128998	-0.280464	
-0.846449	-0.0350137	-0.00390066	1.57069	-0.000128992	-0.281441	
-0.846497	-0.0344624	-0.00390083	1.57069	-0.000128982	-0.282415	
-0.846546	-0.0339133	-0.00390099	1.57069	-0.000128968	-0.283384	
-0.846593	-0.0333663	-0.00390116	1.57069	-0.000128951	-0.28435	
-0.846641	-0.0328215	-0.00390132	1.57069	-0.000128931	-0.285311	
-0.846687	-0.0322788	-0.00390148	1.57069	-0.000128907	-0.286269	
-0.846733	-0.0317383	-0.00390164	1.57069	-0.00012888	-0.287223	
-0.846779	-0.0311999	-0.0039018	1.57069	-0.000128849	-0.288173	
-0.846824	-0.0306636	-0.00390195	1.57068	-0.000128815	-0.289119	
-0.846869	-0.0301294	-0.00390211	1.57068	-0.000128777	-0.290061	
-0.846913	-0.0295974	-0.00390226	1.57068	-0.000128737	-0.291	
-0.846956	-0.0290674	-0.00390241	1.57068	-0.000128693	-0.291935	
-0.846999	-0.0285395	-0.00390256	1.57068	-0.000128645	-0.292866	
-0.847042	-0.0280137	-0.0039027	1.57068	-0.000128595	-0.293793	
-0.847084	-0.0274899	-0.00390284	1.57068	-0.000128542	-0.294717	
-0.847125	-0.0269683	-0.00390299	1.57068	-0.000128485	-0.295636	
-0.847166	-0.0264487	-0.00390312	1.57068	-0.000128425	-0.296553	
-0.847207	-0.0259311	-0.00390326	1.57068	-0.000128362	-0.297465	
-0.847247	-0.0254156	-0.0039034	1.57068	-0.000128296	-0.298374	
-0.847286	-0.0249022	-0.00390353	1.57068	-0.000128227	-0.299279	
-0.847326	-0.0243907	-0.00390366	1.57068	-0.000128156	-0.30018	
-0.847364	-0.0238813	-0.00390379	1.57067	-0.000128081	-0.301078	
-0.847402	-0.0233739	-0.00390392	1.57067	-0.000128003	-0.301972	
-0.84744	-0.0228685	-0.00390405	1.57067	-0.000127922	-0.302863	
-0.847477	-0.0223651	-0.00390417	1.57067	-0.000127839	-0.30375	
-0.847514	-0.0218637	-0.0039043	1.57067	-0.000127753	-0.304633	
-0.847551	-0.0213643	-0.00390442	1.57067	-0.000127664	-0.305513	
-0.847587	-0.0208669	-0.00390454	1.57067	-0.000127572	-0.306389	
-0.847622	-0.0203715	-0.00390466	1.57067	-0.000127477	-0.307262	
-0.847657	-0.019878	-0.00390477	1.57067	-0.00012738	-0.308131	
-0.847692	-0.0193865	-0.00390489	1.57067	-0.00012728	-0.308997	
-0.847726	-0.0188969	-0.003905	1.57067	-0.000127177	-0.309859	
-0.84776	-0.0184093	-0.00390511	1.57067	-0.000127072	-0.310718	
-0.847793	-0.0179236	-0.00390522	1.57067	-0.000126964	-0.311573	
-0.847826	-0.0174398	-0.00390533	1.57067	-0.000126854	-0.312425	
-0.847859	-0.016958	-0.00390543	1.57066	-0.000126741	-0.313273	
-0.847891	-0.016478	-0.00390554	1.57066	-0.000126625	-0.314118	
-0.847923	-0.016	-0.00390564	1.57066	-0.000126507	-0.314959	
-0.847954	-0.0155239	-0.00390574	1.57066	-0.000126386	-0.315798	
-0.847985	-0.0150497	-0.00390584	1.57066	-0.000126264	-0.316632	
-0.848016	-0.0145773	-0.00390594	1.57066	-0.000126138	-0.317463	
-0.848046	-0.0141069	-0.00390604	1.57066	-0.00012601	-0.318291	
-0.848076	-0.0136383	-0.00390613	1.57066	-0.00012588	-0.319116	
-0.848105	-0.0131716	-0.00390623	1.57066	-0.000125748	-0.319937	
-0.848134	-0.0127068	-0.00390632	1.57066	-0.000125613	-0.320755	
-0.848163	-0.0122438	-0.00390641	1.57066	-0.000125476	-0.32157	
-0.848191	-0.0117826	-0.0039065	1.57066	-0.000125337	-0.322381	
-0.848219	-0.0113233	-0.00390659	1.57066	-0.000125195	-0.323189	
-0.848246	-0.0108658	-0.00390667	1.57065	-0.000125051	-0.323994	
-0.848274	-0.0104102	-0.00390676	1.57065	-0.000124905	-0.324795	
-0.848301	-0.00995637	-0.00390684	1.57065	-0.000124757	-0.325593	
-0.848327	-0.00950435	-0.00390692	1.57065	-0.000124607	-0.326388	
-0.848353	-0.00905414	-0.003907	1.57065	-0.000124455	-0.32718	
-0.848379	-0.00860573	-0.00390708	1.57065	-0.0001243	-0.327969	
-0.848405	-0.00815911	-0.00390716	1.57065	-0.000124143	-0.328754	
-0.84843	-0.00771428	-0.00390723	1.57065	-0.000123985	-0.329536	
-0.848454	-0.00727122	-0.00390731	1.57065	-0.000123824	-0.330315	
-0.848479	-0.00682994	-0.00390738	1.57065	-0.000123661	-0.331091	
-0.848503	-0.00639043	-0.00390745	1.57065	-0.000123497	-0.331864	
-0.848527	-0.00595267	-0.00390752	1.57065	-0.00012333	-0.332633	
-0.84855	-0.00551666	-0.00390759	1.57065	-0.000123161	-0.3334	
-0.848574	-0.0050824	-0.00390766	1.57065	-0.000122991	-0.334163	
-0.848596	-0.00464988	-0.00390773	1.57064	-0.000122819	-0.334923	
-0.848619	-0.0042191	-0.00390779	1.57064	-0.000122644	-0.33568	
-0.848641	-0.00379004	-0.00390786	1.57064	-0.000122468	-0.336434	
-0.848663	-0.0033627	-0.00390792	1.57064	-0.00012229	-0.337185	
-0.848685	-0.00293707	-0.00390798	1.57064	-0.00012211	-0.337933	
-0.848706	-0.00251315	-0.00390804	1.57064	-0.000121929	-0.338678	
-0.848727	-0.00209093	-0.0039081	1.57064	-0.000121745	-0.33942	
-0.848748	-0.0016704	-0.00390816	1.57064	-0.00012156	-0.340159	
-0.848768	-0.00125156	-0.00390821	1.57064	-0.000121373	-0.340895	
-0.848788	-0.000834402	-0.00390827	1.57064	-0.000121185	-0.341628	
-0.848808	-0.000418918	-0.00390832	1.57064	-0.000120995	-0.342358	
-0.848828	-5.10241e-06	-0.00390838	1.57064	-0.000120803	-0.343085	
-0.848847	0.000407051	-0.00390843	1.57064	-0.000120609	-0.343809	
-0.848866	0.000817549	-0.00390848	1.57064	-0.000120414	-0.34453	
-0.848885	0.0012264	-0.00390853	1.57063	-0.000120217	-0.345248	
-0.848903	0.0016336	-0.00390858	1.57063	-0.000120019	-0.345963	
-0.848922	0.00203917	-0.00390862	1.57063	-0.000119819	-0.346675	
-0.848939	0.00244311	-0.00390867	1.57063	-0.000119617	-0.347384	
-0.848957	0.00284542	-0.00390871	1.57063	-0.000119414	-0.348091	
-0.848975	0.00324612	-0.00390876	1.57063	-0.000119209	-0.348795	
-0.848992	0.0036452	-0.0039088	1.57063	-0.000119003	-0.349495	
-0.849009	0.00404268	-0.00390884	1.57063	-0.000118796	-0.350193	
-0.849025	0.00443856	-0.00390888	1.57063	-0.000118586	-0.350888	
-0.849042	0.00483285	-0.00390892	1.57063	-0.000118376	-0.35158	
-0.849058	0.00522554	-0.00390896	1.57063	-0.000118164	-0.35227	
-0.849074	0.00561666	-0.003909	1.57063	-0.000117951	-0.352956	
-0.849089	0.0060062	-0.00390903	1.57063	-0.000117736	-0.35364	
-0.849105	0.00639417	-0.00390907	1.57063	-0.00011752	-0.354321	
-0.84912	0.00678058	-0.0039091	1.57063	-0.000117302	-0.355	
-0.849135	0.00716543	-0.00390913	1.57062	-0.000117083	-0.355675	
-0.849149	0.00754874	-0.00390916	1.57062	-0.000116863	-0.356348	
-0.849164	0.00793049	-0.0039092	1.57062	-0.000116642	-0.357018	
-0.849178	0.00831071	-0.00390923	1.57062	-0.000116419	-0.357685	
-0.849192	0.00868939	-0.00390925	1.57062	-0.000116195	-0.35835	
-0.849206	0.00906655	-0.00390928	1.57062	-0.000115969	-0.359011	
-0.849219	0.00944218	-0.00390931	1.57062	-0.000115743	-0.359671	
-0.849233	0.0098163	-0.00390933	1.57062	-0.000115515	-0.360327	
-0.849246	0.0101889	-0.00390936	1.57062	-0.000115286	-0.360981	
-0.849259	0.01056	-0.00390938	1.57062	-0.000115056	-0.361632	
-0.849271	0.0109296	-0.00390941	1.57062	-0.000114824	-0.36228	
-0.849284	0.0112977	-0.00390943	1.57062	-0.000114592	-0.362926	
-0.849296	0.0116644	-0.00390945	1.57062	-0.000114358	-0.363569	
-0.849308	0.0120295	-0.00390947	1.57062	-0.000114123	-0.36421	
-0.84932	0.0123932	-0.00390949	1.57062	-0.000113887	-0.364848	
-0.849331	0.0127554	-0.00390951	1.57061	-0.00011365	-0.365483	
-0.849343	0.0131161	-0.00390952	1.57061	-0.000113412	-0.366116	
-0.849354	0.0134754	-0.00390954	1.57061	-0.000113173	-0.366746	
-0.849365	0.0138333	-0.00390956	1.57061	-0.000112932	-0.367374	
-0.849376	0.0141896	-0.00390957	1.57061	-0.000112691	-0.367999	
-0.849386	0.0145446	-0.00390958	1.57061	-0.000112448	-0.368621	
-0.849397	0.0148981	-0.0039096	1.57061	-0.000112205	-0.369241	
-0.849407	0.0152502	-0.00390961	1.57061	-0.00011196	-0.369859	
-0.849417	0.0156008	-0.00390962	1.57061	-0.000111715	-0.370474	
-0.849427	0.0159501	-0.00390963	1.57061	-0.000111469	-0.371086	
-0.849437	0.0162979	-0.00390964	1.57061	-0.000111221	-0.371696	
-0.849446	0.0166443	-0.00390965	1.57061	-0.000110973	-0.372304	
-0.849456	0.0169893	-0.00390966	1.57061	-0.000110724	-0.372909	
-0.849465	0.017333	-0.00390966	1.57061	-0.000110473	-0.373511	
-0.849474	0.0176752	-0.00390967	1.57061	-0.000110222	-0.374111	
-0.849483	0.018016	-0.00390968	1.5706	-0.00010997	-0.374709	
-0.849491	0.0183555	-0.00390968	1.5706	-0.000109717	-0.375304	
-0.8495	0.0186936	-0.00390968	1.5706	-0.000109464	-0.375897	
-0.849508	0.0190303	-0.00390969	1.5706	-0.000109209	-0.376487	
-0.849516	0.0193657	-0.00390969	1.5706	-0.000108953	-0.377075	
-0.849524	0.0196997	-0.00390969	1.5706	-0.000108697	-0.37766	
-0.849532	0.0200323	-0.00390969	1.5706	-0.00010844	-0.378243	
-0.849539	0.0203636	-0.00390969	1.5706	-0.000108182	-0.378824	
-0.849547	0.0206936	-0.00390969	1.5706	-0.000107923	-0.379402	
-0.849554	0.0210222	-0.00390969	1.5706	-0.000107664	-0.379978	
-0.849561	0.0213495	-0.00390969	1.5706	-0.000107404	-0.380552	
-0.849568	0.0216754	-0.00390969	1.5706	-0.000107142	-0.381123	
-0.849575	0.0220001	-0.00390968	1.5706	-0.000106881	-0.381692	
-0.849582	0.0223234	-0.00390968	1.5706	-0.000106618	-0.382259	
-0.849589	0.0226454	-0.00390967	1.5706	-0.000106355	-0.382823	
-0.849595	0.0229661	-0.00390967	1.5706	-0.000106091	-0.383385	
-0.849601	0.0232855	-0.00390966	1.57059	-0.000105826	-0.383945	
-0.849607	0.0236036	-0.00390965	1.57059	-0.000105561	-0.384502	
-0.849613	0.0239204	-0.00390965	1.57059	-0.000105295	-0.385058	
-0.849619	0.024236	-0.00390964	1.57059	-0.000105028	-0.385611	
-0.849625	0.0245502	-0.00390963	1.57059	-0.000104761	-0.386161	
-0.84963	0.0248632	-0.00390962	1.57059	-0.000104493	-0.38671	
-0.849636	0.0251749	-0.00390961	1.57059	-0.000104224	-0.387256	
-0.849641	0.0254854	-0.0039096	1.57059	-0.000103955	-0.3878	
-0.849646	0.0257945	-0.00390958	1.57059	-0.000103685	-0.388341	
-0.849651	0.0261025	-0.00390957	1.57059	-0.000103414	-0.388881	
-0.849656	0.0264091	-0.00390956	1.57059	-0.000103143	-0.389418	
-0.849661	0.0267146	-0.00390955	1.57059	-0.000102871	-0.389953	
-0.849665	0.0270188	-0.00390953	1.57059	-0.000102599	-0.390486	
-0.84967	0.0273217	-0.00390952	1.57059	-0.000102326	-0.391017	
-0.849674	0.0276235	-0.0039095	1.57059	-0.000102053	-0.391545	
-0.849678	0.027924	-0.00390948	1.57059	-0.000101779	-0.392072	
-0.849682	0.0282232	-0.00390947	1.57059	-0.000101505	-0.392596	
-0.849686	0.0285213	-0.00390945	1.57058	-0.00010123	-0.393118	
-0.84969	0.0288182	-0.00390943	1.57058	-0.000100954	-0.393638	
-0.849694	0.0291138	-0.00390941	1.57058	-0.000100678	-0.394156	
-0.849698	0.0294082	-0.0039094	1.57058	-0.000100402	-0.394672	
-0.849701	0.0297015	-0.00390938	1.57058	-0.000100125	-0.395185	
-0.849704	0.0299936	-0.00390936	1.57058	-9.98474e-05	-0.395697	
-0.849708	0.0302844	-0.00390933	1.57058	-9.95695e-05	-0.396206	
-0.849711	0.0305741	-0.00390931	1.57058	-9.92912e-05	-0.396714	
-0.849714	0.0308626	-0.00390929	1.57058	-9.90124e-05	-0.397219	
-0.849717	0.03115	-0.00390927	1.57058	-9.87332e-05	-0.397722	
-0.84972	0.0314361	-0.00390925	1.57058	-9.84535e-05	-0.398223	
-0.849722	0.0317211	-0.00390922	1.57058	-9.81734e-05	-0.398723	
